order_id,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,price_per_unit,quantity_y,total_price
420,482,25541,2021-02-22,2021-03-19,25.0,fulan 482,Prefer not to say,63.0,7295 Champlin CrestApt. 519,8260.0,East Joshua,Queensland,Australia,Active,109.0,Shirt,Denim,XL,red,115.0,63.0,"A red coloured, XL sized, Denim Shirt",2088.0,92.0,3.0,276.0
420,482,25541,2021-02-22,2021-03-19,25.0,fulan 482,Prefer not to say,63.0,7295 Champlin CrestApt. 519,8260.0,East Joshua,Queensland,Australia,Active,253.0,Shirt,Polo,L,orange,117.0,63.0,"A orange coloured, L sized, Polo Shirt",2089.0,95.0,2.0,190.0
420,482,25541,2021-02-22,2021-03-19,25.0,fulan 482,Prefer not to say,63.0,7295 Champlin CrestApt. 519,8260.0,East Joshua,Queensland,Australia,Active,960.0,Trousers,Slim-Fit,XS,green,119.0,74.0,"A green coloured, XS sized, Slim-Fit Trousers",2090.0,97.0,3.0,291.0
420,482,25541,2021-02-22,2021-03-19,25.0,fulan 482,Prefer not to say,63.0,7295 Champlin CrestApt. 519,8260.0,East Joshua,Queensland,Australia,Active,579.0,Jacket,Bomber,XL,green,90.0,79.0,"A green coloured, XL sized, Bomber Jacket",2091.0,100.0,3.0,300.0
421,691,24273,2021-09-28,2021-10-09,11.0,fulan 691,Prefer not to say,73.0,90 Fisher RoadSuite 844,1499.0,Abigailshire,New South Wales,Australia,Active,767.0,Jacket,Peacoat,M,violet,102.0,77.0,"A violet coloured, M sized, Peacoat Jacket",2092.0,109.0,2.0,218.0
421,691,24273,2021-09-28,2021-10-09,11.0,fulan 691,Prefer not to say,73.0,90 Fisher RoadSuite 844,1499.0,Abigailshire,New South Wales,Australia,Active,755.0,Jacket,Peacoat,XS,blue,102.0,48.0,"A blue coloured, XS sized, Peacoat Jacket",2093.0,109.0,3.0,327.0
421,691,24273,2021-09-28,2021-10-09,11.0,fulan 691,Prefer not to say,73.0,90 Fisher RoadSuite 844,1499.0,Abigailshire,New South Wales,Australia,Active,146.0,Shirt,Linen,S,orange,116.0,42.0,"A orange coloured, S sized, Linen Shirt",2094.0,91.0,3.0,273.0
421,691,24273,2021-09-28,2021-10-09,11.0,fulan 691,Prefer not to say,73.0,90 Fisher RoadSuite 844,1499.0,Abigailshire,New South Wales,Australia,Active,572.0,Jacket,Bomber,M,yellow,90.0,71.0,"A yellow coloured, M sized, Bomber Jacket",2095.0,100.0,3.0,300.0
421,691,24273,2021-09-28,2021-10-09,11.0,fulan 691,Prefer not to say,73.0,90 Fisher RoadSuite 844,1499.0,Abigailshire,New South Wales,Australia,Active,634.0,Jacket,Coach,XL,red,115.0,46.0,"A red coloured, XL sized, Coach Jacket",2096.0,93.0,2.0,186.0
421,691,24273,2021-09-28,2021-10-09,11.0,fulan 691,Prefer not to say,73.0,90 Fisher RoadSuite 844,1499.0,Abigailshire,New South Wales,Australia,Active,723.0,Jacket,Trench Coat,L,blue,112.0,50.0,"A blue coloured, L sized, Trench Coat Jacket",2097.0,119.0,1.0,119.0
422,375,48025,2021-03-16,2021-03-26,10.0,fulan 375,Prefer not to say,77.0,716 Max IslandSuite 824,9232.0,Ernserland,Northern Territory,Australia,Active,859.0,Trousers,Chinos,XL,green,100.0,50.0,"A green coloured, XL sized, Chinos Trousers",2098.0,113.0,3.0,339.0
422,375,48025,2021-03-16,2021-03-26,10.0,fulan 375,Prefer not to say,77.0,716 Max IslandSuite 824,9232.0,Ernserland,Northern Territory,Australia,Active,1214.0,Trousers,Pleated,XL,blue,90.0,55.0,"A blue coloured, XL sized, Pleated Trousers",2099.0,105.0,1.0,105.0
422,375,48025,2021-03-16,2021-03-26,10.0,fulan 375,Prefer not to say,77.0,716 Max IslandSuite 824,9232.0,Ernserland,Northern Territory,Australia,Active,762.0,Jacket,Peacoat,M,indigo,102.0,52.0,"A indigo coloured, M sized, Peacoat Jacket",2100.0,109.0,2.0,218.0
422,375,48025,2021-03-16,2021-03-26,10.0,fulan 375,Prefer not to say,77.0,716 Max IslandSuite 824,9232.0,Ernserland,Northern Territory,Australia,Active,1004.0,Trousers,Wool,XL,blue,111.0,41.0,"A blue coloured, XL sized, Wool Trousers",2101.0,106.0,1.0,106.0
422,375,48025,2021-03-16,2021-03-26,10.0,fulan 375,Prefer not to say,77.0,716 Max IslandSuite 824,9232.0,Ernserland,Northern Territory,Australia,Active,1156.0,Trousers,High-Waisted,S,red,98.0,80.0,"A red coloured, S sized, High-Waisted Trousers",2102.0,99.0,2.0,198.0
423,507,34107,2021-06-12,2021-06-21,9.0,fulan 507,Prefer not to say,74.0,64 Champlin ParkwayApt. 832,8416.0,Jaydenside,Victoria,Australia,Active,306.0,Shirt,Cuban Collar,S,indigo,93.0,41.0,"A indigo coloured, S sized, Cuban Collar Shirt",2103.0,105.0,3.0,315.0
423,507,34107,2021-06-12,2021-06-21,9.0,fulan 507,Prefer not to say,74.0,64 Champlin ParkwayApt. 832,8416.0,Jaydenside,Victoria,Australia,Active,1182.0,Trousers,High-Waisted,M,indigo,98.0,61.0,"A indigo coloured, M sized, High-Waisted Trousers",2104.0,99.0,2.0,198.0
423,507,34107,2021-06-12,2021-06-21,9.0,fulan 507,Prefer not to say,74.0,64 Champlin ParkwayApt. 832,8416.0,Jaydenside,Victoria,Australia,Active,205.0,Shirt,Camp Collared,XS,violet,112.0,72.0,"A violet coloured, XS sized, Camp Collared Shirt",2105.0,98.0,3.0,294.0
423,507,34107,2021-06-12,2021-06-21,9.0,fulan 507,Prefer not to say,74.0,64 Champlin ParkwayApt. 832,8416.0,Jaydenside,Victoria,Australia,Active,38.0,Shirt,Dress,L,red,119.0,79.0,"A red coloured, L sized, Dress Shirt",2106.0,104.0,2.0,208.0
423,507,34107,2021-06-12,2021-06-21,9.0,fulan 507,Prefer not to say,74.0,64 Champlin ParkwayApt. 832,8416.0,Jaydenside,Victoria,Australia,Active,773.0,Jacket,Pullover,L,red,114.0,69.0,"A red coloured, L sized, Pullover Jacket",2107.0,91.0,2.0,182.0
423,507,34107,2021-06-12,2021-06-21,9.0,fulan 507,Prefer not to say,74.0,64 Champlin ParkwayApt. 832,8416.0,Jaydenside,Victoria,Australia,Active,544.0,Jacket,Leather,XL,green,113.0,58.0,"A green coloured, XL sized, Leather Jacket",2108.0,98.0,2.0,196.0
424,551,58723,2021-03-13,2021-03-18,5.0,fulan 551,Prefer not to say,68.0,48 Mikayla IslandApt. 883,591.0,Declanton,South Australia,Australia,Active,407.0,Shirt,Casual Slim Fit,M,blue,113.0,61.0,"A blue coloured, M sized, Casual Slim Fit Shirt",2109.0,119.0,1.0,119.0
424,551,58723,2021-03-13,2021-03-18,5.0,fulan 551,Prefer not to say,68.0,48 Mikayla IslandApt. 883,591.0,Declanton,South Australia,Australia,Active,759.0,Jacket,Peacoat,XL,blue,102.0,77.0,"A blue coloured, XL sized, Peacoat Jacket",2110.0,109.0,1.0,109.0
424,551,58723,2021-03-13,2021-03-18,5.0,fulan 551,Prefer not to say,68.0,48 Mikayla IslandApt. 883,591.0,Declanton,South Australia,Australia,Active,1078.0,Trousers,Joggers,L,indigo,94.0,42.0,"A indigo coloured, L sized, Joggers Trousers",2111.0,93.0,2.0,186.0
424,551,58723,2021-03-13,2021-03-18,5.0,fulan 551,Prefer not to say,68.0,48 Mikayla IslandApt. 883,591.0,Declanton,South Australia,Australia,Active,182.0,Shirt,Camp Collared,M,orange,112.0,65.0,"A orange coloured, M sized, Camp Collared Shirt",2112.0,98.0,1.0,98.0
424,551,58723,2021-03-13,2021-03-18,5.0,fulan 551,Prefer not to say,68.0,48 Mikayla IslandApt. 883,591.0,Declanton,South Australia,Australia,Active,833.0,Jacket,Shearling,L,indigo,95.0,66.0,"A indigo coloured, L sized, Shearling Jacket",2113.0,117.0,1.0,117.0
424,551,58723,2021-03-13,2021-03-18,5.0,fulan 551,Prefer not to say,68.0,48 Mikayla IslandApt. 883,591.0,Declanton,South Australia,Australia,Active,420.0,Jacket,Denim,XS,red,92.0,60.0,"A red coloured, XS sized, Denim Jacket",2114.0,107.0,3.0,321.0
424,551,58723,2021-03-13,2021-03-18,5.0,fulan 551,Prefer not to say,68.0,48 Mikayla IslandApt. 883,591.0,Declanton,South Australia,Australia,Active,1040.0,Trousers,Relaxed Leg,XS,indigo,95.0,60.0,"A indigo coloured, XS sized, Relaxed Leg Trousers",2115.0,90.0,2.0,180.0
424,551,58723,2021-03-13,2021-03-18,5.0,fulan 551,Prefer not to say,68.0,48 Mikayla IslandApt. 883,591.0,Declanton,South Australia,Australia,Active,454.0,Jacket,Denim,XL,violet,92.0,63.0,"A violet coloured, XL sized, Denim Jacket",2116.0,107.0,1.0,107.0
425,606,12705,2021-02-21,2021-03-17,24.0,fulan 606,Prefer not to say,53.0,24 Alexis BoulevardSuite 321,8684.0,Calebville,New South Wales,Australia,Active,926.0,Trousers,Drawstring,S,green,104.0,73.0,"A green coloured, S sized, Drawstring Trousers",2117.0,96.0,1.0,96.0
425,606,12705,2021-02-21,2021-03-17,24.0,fulan 606,Prefer not to say,53.0,24 Alexis BoulevardSuite 321,8684.0,Calebville,New South Wales,Australia,Active,313.0,Shirt,Cuban Collar,L,violet,93.0,78.0,"A violet coloured, L sized, Cuban Collar Shirt",2118.0,105.0,3.0,315.0
425,606,12705,2021-02-21,2021-03-17,24.0,fulan 606,Prefer not to say,53.0,24 Alexis BoulevardSuite 321,8684.0,Calebville,New South Wales,Australia,Active,363.0,Shirt,Henley,L,yellow,92.0,62.0,"A yellow coloured, L sized, Henley Shirt",2119.0,94.0,3.0,282.0
425,606,12705,2021-02-21,2021-03-17,24.0,fulan 606,Prefer not to say,53.0,24 Alexis BoulevardSuite 321,8684.0,Calebville,New South Wales,Australia,Active,785.0,Jacket,Pullover,XS,green,114.0,70.0,"A green coloured, XS sized, Pullover Jacket",2120.0,91.0,2.0,182.0
425,606,12705,2021-02-21,2021-03-17,24.0,fulan 606,Prefer not to say,53.0,24 Alexis BoulevardSuite 321,8684.0,Calebville,New South Wales,Australia,Active,1074.0,Trousers,Joggers,XL,blue,94.0,52.0,"A blue coloured, XL sized, Joggers Trousers",2121.0,93.0,3.0,279.0
426,776,32793,2021-09-26,2021-10-16,20.0,fulan 776,Prefer not to say,24.0,3744 Max PlaceApt. 109,8348.0,Harveyville,Australian Capital Territory,Australia,Active,1031.0,Trousers,Relaxed Leg,S,green,95.0,51.0,"A green coloured, S sized, Relaxed Leg Trousers",2122.0,90.0,2.0,180.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,266.0,Shirt,Polo,S,blue,117.0,76.0,"A blue coloured, S sized, Polo Shirt",2123.0,95.0,2.0,190.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,1231.0,Trousers,Tracksuit Bottoms,S,orange,91.0,59.0,"A orange coloured, S sized, Tracksuit Bottoms Trousers",2124.0,112.0,3.0,336.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,752.0,Jacket,Peacoat,M,green,102.0,49.0,"A green coloured, M sized, Peacoat Jacket",2125.0,109.0,3.0,327.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,969.0,Trousers,Slim-Fit,XL,blue,119.0,47.0,"A blue coloured, XL sized, Slim-Fit Trousers",2126.0,97.0,3.0,291.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,766.0,Jacket,Peacoat,S,violet,102.0,73.0,"A violet coloured, S sized, Peacoat Jacket",2127.0,109.0,1.0,109.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,586.0,Jacket,Bomber,S,indigo,90.0,41.0,"A indigo coloured, S sized, Bomber Jacket",2128.0,100.0,2.0,200.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,27.0,Shirt,Oxford Cloth,M,indigo,114.0,62.0,"A indigo coloured, M sized, Oxford Cloth Shirt",2129.0,96.0,3.0,288.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,90.0,Shirt,Flannel,XS,blue,96.0,62.0,"A blue coloured, XS sized, Flannel Shirt",2130.0,118.0,3.0,354.0
427,282,20082,2021-01-27,2021-02-10,14.0,fulan 282,Female,59.0,2634 Ward CrescentSuite 361,4527.0,Port Hannahburgh,Australian Capital Territory,Australia,Active,710.0,Jacket,Trench Coat,XS,yellow,112.0,78.0,"A yellow coloured, XS sized, Trench Coat Jacket",2131.0,119.0,2.0,238.0
428,431,48629,2021-02-24,2021-03-23,27.0,fulan 431,Prefer not to say,41.0,535 Angelina CourtSuite 875,8422.0,Jademouth,Victoria,Australia,Active,689.0,Jacket,Parka,XL,blue,119.0,47.0,"A blue coloured, XL sized, Parka Jacket",2132.0,113.0,2.0,226.0
428,431,48629,2021-02-24,2021-03-23,27.0,fulan 431,Prefer not to say,41.0,535 Angelina CourtSuite 875,8422.0,Jademouth,Victoria,Australia,Active,910.0,Trousers,Drawstring,XS,red,104.0,57.0,"A red coloured, XS sized, Drawstring Trousers",2133.0,96.0,1.0,96.0
428,431,48629,2021-02-24,2021-03-23,27.0,fulan 431,Prefer not to say,41.0,535 Angelina CourtSuite 875,8422.0,Jademouth,Victoria,Australia,Active,328.0,Shirt,Mandarin Collar,L,yellow,108.0,78.0,"A yellow coloured, L sized, Mandarin Collar Shirt",2134.0,109.0,2.0,218.0
429,754,23238,2021-02-08,2021-02-22,14.0,fulan 754,Prefer not to say,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,Active,397.0,Shirt,Casual Slim Fit,M,yellow,113.0,76.0,"A yellow coloured, M sized, Casual Slim Fit Shirt",2135.0,119.0,2.0,238.0
429,754,23238,2021-02-08,2021-02-22,14.0,fulan 754,Prefer not to say,74.0,94 Hayden LaneSuite 912,1488.0,Lake Jesse,New South Wales,Australia,Active,270.0,Shirt,Polo,XS,indigo,117.0,47.0,"A indigo coloured, XS sized, Polo Shirt",2136.0,95.0,2.0,190.0
430,155,49272,2021-02-08,2021-03-01,21.0,fulan 155,Male,80.0,85 Charles MallSuite 424,7841.0,Port Sophia,New South Wales,Australia,Active,989.0,Trousers,Wool,XL,orange,111.0,56.0,"A orange coloured, XL sized, Wool Trousers",2137.0,106.0,1.0,106.0
430,155,49272,2021-02-08,2021-03-01,21.0,fulan 155,Male,80.0,85 Charles MallSuite 424,7841.0,Port Sophia,New South Wales,Australia,Active,777.0,Jacket,Pullover,M,orange,114.0,60.0,"A orange coloured, M sized, Pullover Jacket",2138.0,91.0,1.0,91.0
430,155,49272,2021-02-08,2021-03-01,21.0,fulan 155,Male,80.0,85 Charles MallSuite 424,7841.0,Port Sophia,New South Wales,Australia,Active,1090.0,Trousers,Cropped,XS,orange,99.0,78.0,"A orange coloured, XS sized, Cropped Trousers",2139.0,115.0,2.0,230.0
431,325,35804,2021-04-25,2021-05-09,14.0,fulan 325,Prefer not to say,68.0,32 Chase JunctionSuite 463,8304.0,West Claudia,South Australia,Australia,Active,570.0,Jacket,Bomber,XS,yellow,90.0,57.0,"A yellow coloured, XS sized, Bomber Jacket",2140.0,100.0,1.0,100.0
431,325,35804,2021-04-25,2021-05-09,14.0,fulan 325,Prefer not to say,68.0,32 Chase JunctionSuite 463,8304.0,West Claudia,South Australia,Australia,Active,1212.0,Trousers,Pleated,M,blue,90.0,66.0,"A blue coloured, M sized, Pleated Trousers",2141.0,105.0,1.0,105.0
431,325,35804,2021-04-25,2021-05-09,14.0,fulan 325,Prefer not to say,68.0,32 Chase JunctionSuite 463,8304.0,West Claudia,South Australia,Australia,Active,69.0,Shirt,Dress,XL,violet,119.0,77.0,"A violet coloured, XL sized, Dress Shirt",2142.0,104.0,2.0,208.0
431,325,35804,2021-04-25,2021-05-09,14.0,fulan 325,Prefer not to say,68.0,32 Chase JunctionSuite 463,8304.0,West Claudia,South Australia,Australia,Active,165.0,Shirt,Linen,XS,indigo,116.0,70.0,"A indigo coloured, XS sized, Linen Shirt",2143.0,91.0,2.0,182.0
431,325,35804,2021-04-25,2021-05-09,14.0,fulan 325,Prefer not to say,68.0,32 Chase JunctionSuite 463,8304.0,West Claudia,South Australia,Australia,Active,325.0,Shirt,Mandarin Collar,XS,yellow,108.0,45.0,"A yellow coloured, XS sized, Mandarin Collar Shirt",2144.0,109.0,1.0,109.0
432,20,37821,2021-10-20,2021-11-03,14.0,fulan 20,Prefer not to say,55.0,2069 Phoebe MallApt. 543,6318.0,East Audrey,South Australia,Australia,Active,191.0,Shirt,Camp Collared,S,green,112.0,60.0,"A green coloured, S sized, Camp Collared Shirt",2145.0,98.0,3.0,294.0
432,20,37821,2021-10-20,2021-11-03,14.0,fulan 20,Prefer not to say,55.0,2069 Phoebe MallApt. 543,6318.0,East Audrey,South Australia,Australia,Active,652.0,Jacket,Coach,M,blue,115.0,54.0,"A blue coloured, M sized, Coach Jacket",2146.0,93.0,1.0,93.0
432,20,37821,2021-10-20,2021-11-03,14.0,fulan 20,Prefer not to say,55.0,2069 Phoebe MallApt. 543,6318.0,East Audrey,South Australia,Australia,Active,769.0,Jacket,Peacoat,XL,violet,102.0,42.0,"A violet coloured, XL sized, Peacoat Jacket",2147.0,109.0,2.0,218.0
432,20,37821,2021-10-20,2021-11-03,14.0,fulan 20,Prefer not to say,55.0,2069 Phoebe MallApt. 543,6318.0,East Audrey,South Australia,Australia,Active,6.0,Shirt,Oxford Cloth,S,orange,114.0,72.0,"A orange coloured, S sized, Oxford Cloth Shirt",2148.0,96.0,1.0,96.0
433,419,32215,2021-08-18,2021-09-02,15.0,fulan 419,Male,58.0,31 Towne SummitSuite 671,3887.0,West Mackenzie,Queensland,Australia,Active,841.0,Trousers,Chinos,S,red,100.0,62.0,"A red coloured, S sized, Chinos Trousers",2149.0,113.0,1.0,113.0
433,419,32215,2021-08-18,2021-09-02,15.0,fulan 419,Male,58.0,31 Towne SummitSuite 671,3887.0,West Mackenzie,Queensland,Australia,Active,858.0,Trousers,Chinos,L,green,100.0,77.0,"A green coloured, L sized, Chinos Trousers",2150.0,113.0,3.0,339.0
434,940,42284,2021-05-11,2021-06-01,21.0,fulan 940,Prefer not to say,46.0,835 Mayer ParkwaySuite 374,9769.0,Harberview,Tasmania,Australia,Active,272.0,Shirt,Polo,M,indigo,117.0,62.0,"A indigo coloured, M sized, Polo Shirt",2151.0,95.0,3.0,285.0
434,940,42284,2021-05-11,2021-06-01,21.0,fulan 940,Prefer not to say,46.0,835 Mayer ParkwaySuite 374,9769.0,Harberview,Tasmania,Australia,Active,190.0,Shirt,Camp Collared,XS,green,112.0,66.0,"A green coloured, XS sized, Camp Collared Shirt",2152.0,98.0,1.0,98.0
434,940,42284,2021-05-11,2021-06-01,21.0,fulan 940,Prefer not to say,46.0,835 Mayer ParkwaySuite 374,9769.0,Harberview,Tasmania,Australia,Active,465.0,Jacket,Puffer,XS,yellow,110.0,55.0,"A yellow coloured, XS sized, Puffer Jacket",2153.0,118.0,2.0,236.0
434,940,42284,2021-05-11,2021-06-01,21.0,fulan 940,Prefer not to say,46.0,835 Mayer ParkwaySuite 374,9769.0,Harberview,Tasmania,Australia,Active,128.0,Shirt,Denim,L,blue,115.0,45.0,"A blue coloured, L sized, Denim Shirt",2154.0,92.0,2.0,184.0
434,940,42284,2021-05-11,2021-06-01,21.0,fulan 940,Prefer not to say,46.0,835 Mayer ParkwaySuite 374,9769.0,Harberview,Tasmania,Australia,Active,278.0,Shirt,Polo,L,violet,117.0,76.0,"A violet coloured, L sized, Polo Shirt",2155.0,95.0,1.0,95.0
434,940,42284,2021-05-11,2021-06-01,21.0,fulan 940,Prefer not to say,46.0,835 Mayer ParkwaySuite 374,9769.0,Harberview,Tasmania,Australia,Active,310.0,Shirt,Cuban Collar,XS,violet,93.0,49.0,"A violet coloured, XS sized, Cuban Collar Shirt",2156.0,105.0,3.0,315.0
434,940,42284,2021-05-11,2021-06-01,21.0,fulan 940,Prefer not to say,46.0,835 Mayer ParkwaySuite 374,9769.0,Harberview,Tasmania,Australia,Active,172.0,Shirt,Linen,M,violet,116.0,44.0,"A violet coloured, M sized, Linen Shirt",2157.0,91.0,3.0,273.0
434,940,42284,2021-05-11,2021-06-01,21.0,fulan 940,Prefer not to say,46.0,835 Mayer ParkwaySuite 374,9769.0,Harberview,Tasmania,Australia,Active,803.0,Jacket,Pullover,L,violet,114.0,78.0,"A violet coloured, L sized, Pullover Jacket",2158.0,91.0,3.0,273.0
435,886,56764,2021-02-17,2021-02-22,5.0,fulan 886,Prefer not to say,69.0,133 Doyle PassSuite 027,6189.0,Thompsonport,Northern Territory,Australia,Active,678.0,Jacket,Parka,L,yellow,119.0,72.0,"A yellow coloured, L sized, Parka Jacket",2159.0,113.0,3.0,339.0
435,886,56764,2021-02-17,2021-02-22,5.0,fulan 886,Prefer not to say,69.0,133 Doyle PassSuite 027,6189.0,Thompsonport,Northern Territory,Australia,Active,269.0,Shirt,Polo,XL,blue,117.0,70.0,"A blue coloured, XL sized, Polo Shirt",2160.0,95.0,3.0,285.0
435,886,56764,2021-02-17,2021-02-22,5.0,fulan 886,Prefer not to say,69.0,133 Doyle PassSuite 027,6189.0,Thompsonport,Northern Territory,Australia,Active,889.0,Trousers,Cords,XL,yellow,113.0,65.0,"A yellow coloured, XL sized, Cords Trousers",2161.0,94.0,2.0,188.0
435,886,56764,2021-02-17,2021-02-22,5.0,fulan 886,Prefer not to say,69.0,133 Doyle PassSuite 027,6189.0,Thompsonport,Northern Territory,Australia,Active,77.0,Shirt,Flannel,M,orange,96.0,68.0,"A orange coloured, M sized, Flannel Shirt",2162.0,118.0,2.0,236.0
435,886,56764,2021-02-17,2021-02-22,5.0,fulan 886,Prefer not to say,69.0,133 Doyle PassSuite 027,6189.0,Thompsonport,Northern Territory,Australia,Active,754.0,Jacket,Peacoat,XL,green,102.0,68.0,"A green coloured, XL sized, Peacoat Jacket",2163.0,109.0,2.0,218.0
436,739,47040,2021-08-17,2021-09-10,24.0,fulan 739,Female,57.0,09 Jesse ParadeApt. 250,1335.0,East Matthewville,New South Wales,Australia,Active,583.0,Jacket,Bomber,l,blue,90.0,64.0,"A blue coloured, L sized, Bomber Jacket",2164.0,100.0,3.0,300.0
436,739,47040,2021-08-17,2021-09-10,24.0,fulan 739,Female,57.0,09 Jesse ParadeApt. 250,1335.0,East Matthewville,New South Wales,Australia,Active,579.0,Jacket,Bomber,XL,green,90.0,79.0,"A green coloured, XL sized, Bomber Jacket",2165.0,100.0,1.0,100.0
437,269,42857,2021-08-25,2021-09-05,11.0,fulan 269,Prefer not to say,20.0,13 Hammes CircuitApt. 503,2332.0,New Jadehaven,New South Wales,Australia,Active,243.0,Shirt,Chambray,L,violet,105.0,53.0,"A violet coloured, L sized, Chambray Shirt",2166.0,106.0,2.0,212.0
437,269,42857,2021-08-25,2021-09-05,11.0,fulan 269,Prefer not to say,20.0,13 Hammes CircuitApt. 503,2332.0,New Jadehaven,New South Wales,Australia,Active,363.0,Shirt,Henley,L,yellow,92.0,62.0,"A yellow coloured, L sized, Henley Shirt",2167.0,94.0,1.0,94.0
437,269,42857,2021-08-25,2021-09-05,11.0,fulan 269,Prefer not to say,20.0,13 Hammes CircuitApt. 503,2332.0,New Jadehaven,New South Wales,Australia,Active,43.0,Shirt,Dress,L,orange,119.0,73.0,"A orange coloured, L sized, Dress Shirt",2168.0,104.0,3.0,312.0
